Day fraction since midnight on 11/11/2022	7 kPa (cm)	Raw Water Pump ()	Pump Control ()	Clay Pump ()	PACl Pump ()	Floc Recycle Pump ()	Bulk Effluent Pump ()	ChemTrac Read All ()	PC 1.2 Total N ()	PC 1.2 Bin 1 N ()	PC 1.2 Bin 2 N ()	PC 1.2 Bin 3 N ()	PC 1.2 Bin 4 N ()	PC 1.2 Bin 5 N ()	PC 1.2 Bin 6 N ()	PC 1.2 Cell ()	PC 1.3 Total N ()	PC 1.3 Bin 1 N ()	PC 1.3 Bin 2 N ()	PC 1.3 Bin 3 N ()	PC 1.3 Bin 4 N ()	PC 1.3 Bin 5 N ()	PC 1.3 Bin 6 N ()	PC 1.3 Cell ()	PACl Scale ()	Raw Turbidity ()	Settled Water Turbidimeter ()	Basin Pump Duty Cycle ()
0.18786340	836.82855225	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31442.41549301	1067.00000000	551.00000000	243.00000000	179.00000000	61.00000000	20.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1166.20000000	103.15921021	0.34625232	0.00000000
0.18855784	836.80792236	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31502.32723284	1042.00000000	560.00000000	246.00000000	169.00000000	48.00000000	12.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1166.20000000	103.47422028	0.27997616	0.00000000
0.18925230	835.81494141	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31562.44734669	1004.00000000	549.00000000	234.00000000	165.00000000	42.00000000	9.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1166.10000000	103.34046173	0.27731532	0.00000000
0.18994675	836.06585693	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31622.35882902	1046.00000000	562.00000000	235.00000000	167.00000000	52.00000000	21.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1166.10000000	103.72617340	0.40359613	0.00000000
0.19064121	834.51239014	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31682.46110010	969.00000000	546.00000000	221.00000000	152.00000000	36.00000000	9.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1166.00000000	103.15213013	0.27941671	0.00000000
0.19133566	834.72528076	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31742.37250471	955.00000000	534.00000000	219.00000000	150.00000000	39.00000000	8.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1166.00000000	101.88063049	0.41470161	0.00000000
0.19203011	833.51428223	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31802.49261999	997.00000000	535.00000000	226.00000000	161.00000000	49.00000000	16.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.90000000	102.69445038	0.54862928	0.00000000
0.19272457	834.31304932	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31862.40414238	1181.00000000	576.00000000	252.00000000	201.00000000	89.00000000	40.00000000	20.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.80000000	103.64727020	0.97604060	0.00000000
0.19341901	833.90905762	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31922.31491470	1284.00000000	601.00000000	272.00000000	229.00000000	111.00000000	47.00000000	22.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.80000000	104.01113892	0.64743268	0.00000000
0.19411348	833.03851318	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	31982.41815615	1145.00000000	566.00000000	248.00000000	182.00000000	82.00000000	39.00000000	25.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.70000000	103.25168610	0.80447698	0.00000000
0.19480793	833.82250977	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32042.34443474	1255.00000000	594.00000000	268.00000000	215.00000000	97.00000000	49.00000000	28.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.70000000	103.22907257	1.11461842	0.00000000
0.19550238	834.40472412	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32102.44682550	2337.00000000	876.00000000	450.00000000	484.00000000	317.00000000	151.00000000	53.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.60000000	103.84469604	2.22819757	0.00000000
0.19619681	835.40551758	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32162.36002970	4169.00000000	1331.00000000	782.00000000	949.00000000	691.00000000	298.00000000	111.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.50000000	104.37862396	3.18899727	0.00000000
0.19689127	836.18365479	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32222.47902012	5462.00000000	1718.00000000	1041.00000000	1288.00000000	919.00000000	351.00000000	132.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.50000000	103.42806244	3.05576944	0.00000000
0.19758572	835.74188232	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32282.38981771	5793.00000000	1913.00000000	1149.00000000	1385.00000000	926.00000000	298.00000000	110.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.40000000	103.77019501	2.59890699	0.00000000
0.19828018	836.47503662	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32342.12521219	5144.00000000	1844.00000000	1073.00000000	1237.00000000	708.00000000	198.00000000	76.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.40000000	104.04552460	2.13653612	0.00000000
0.19897463	836.80627441	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32402.41955471	4424.00000000	1732.00000000	958.00000000	1036.00000000	515.00000000	129.00000000	47.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.40000000	104.04048157	1.51993167	0.00000000
0.19966908	836.87237549	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32462.52341843	3712.00000000	1543.00000000	845.00000000	819.00000000	371.00000000	91.00000000	39.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.30000000	104.13813019	1.43924010	0.00000000
0.20036354	836.95373535	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32522.43639135	3209.00000000	1390.00000000	726.00000000	678.00000000	289.00000000	81.00000000	37.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.30000000	103.55260468	1.21454692	0.00000000
0.20105799	837.64074707	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32582.36291075	2753.00000000	1252.00000000	611.00000000	554.00000000	229.00000000	68.00000000	32.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.20000000	103.75979614	1.18438017	0.00000000
0.20175244	837.05828857	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32642.46416712	2314.00000000	1091.00000000	518.00000000	439.00000000	178.00000000	55.00000000	28.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.20000000	104.25637817	1.02811575	0.00000000
0.20244687	837.63891602	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32702.39334965	2054.00000000	971.00000000	454.00000000	387.00000000	160.00000000	53.00000000	25.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.10000000	104.03881836	1.01982987	0.00000000
0.20314133	836.93499756	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32761.92014503	2054.00000000	971.00000000	454.00000000	387.00000000	160.00000000	53.00000000	25.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.10000000	103.68880463	0.81920820	0.00000000
0.20383578	837.48431396	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32822.40819931	1786.00000000	864.00000000	395.00000000	336.00000000	130.00000000	39.00000000	19.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1165.00000000	103.86125946	0.84483534	0.00000000
0.20453023	836.67425537	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32882.31716347	1737.00000000	839.00000000	382.00000000	327.00000000	132.00000000	38.00000000	17.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.90000000	104.39395905	0.60809350	0.00000000
0.20522468	837.83557129	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	32942.43751383	1581.00000000	780.00000000	355.00000000	295.00000000	111.00000000	27.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.90000000	104.04537201	0.53672177	0.00000000
0.20591914	837.54248047	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33002.35148573	1489.00000000	739.00000000	335.00000000	278.00000000	97.00000000	25.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.80000000	103.72405243	0.54510713	0.00000000
0.20661360	837.48376465	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33062.45224094	1392.00000000	704.00000000	321.00000000	245.00000000	89.00000000	22.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.80000000	103.78087616	0.47868803	0.00000000
0.20730805	837.56695557	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33122.57038021	1299.00000000	666.00000000	301.00000000	227.00000000	75.00000000	19.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.70000000	104.27620697	0.65250957	0.00000000
0.20800248	837.46459961	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33182.48189831	1257.00000000	663.00000000	284.00000000	210.00000000	66.00000000	22.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.70000000	104.27835083	0.70632029	0.00000000
0.20869693	837.34259033	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33242.39490271	1210.00000000	638.00000000	281.00000000	208.00000000	61.00000000	14.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.70000000	103.89146423	0.49719533	0.00000000
0.20939139	836.53063965	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33302.12954712	1150.00000000	632.00000000	261.00000000	184.00000000	52.00000000	12.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.60000000	103.64826965	0.37755725	0.00000000
0.21008584	837.42132568	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33362.42359686	1112.00000000	608.00000000	258.00000000	181.00000000	47.00000000	11.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.50000000	103.90142059	0.35485741	0.00000000
0.21078030	836.55364990	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33422.33534718	1118.00000000	604.00000000	260.00000000	184.00000000	48.00000000	13.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.50000000	103.54262543	0.34489664	0.00000000
0.21147476	836.62561035	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33482.62999630	1085.00000000	594.00000000	251.00000000	177.00000000	44.00000000	12.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.40000000	103.63860321	0.33065000	0.00000000
0.21216919	836.67022705	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33542.36524391	1072.00000000	585.00000000	254.00000000	172.00000000	44.00000000	10.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.40000000	103.49488068	0.47422242	0.00000000
0.21286365	837.75390625	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33602.46837378	1069.00000000	586.00000000	250.00000000	172.00000000	45.00000000	11.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.30000000	103.89267731	0.38559350	0.00000000
0.21355811	836.96533203	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33662.39605856	1052.00000000	581.00000000	240.00000000	174.00000000	42.00000000	10.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.30000000	103.83197021	0.47926518	0.00000000
0.21425254	837.31439209	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33722.29072237	1022.00000000	558.00000000	238.00000000	165.00000000	42.00000000	10.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.20000000	103.73160553	0.81102604	0.00000000
0.21494700	837.11083984	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33782.41191387	1082.00000000	578.00000000	246.00000000	177.00000000	54.00000000	16.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.20000000	103.71884155	0.53676248	0.00000000
0.21564145	837.58026123	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33842.32259130	1035.00000000	566.00000000	236.00000000	162.00000000	46.00000000	15.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.10000000	103.83115387	0.60034186	0.00000000
0.21633591	836.91717529	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33902.44177151	1016.00000000	553.00000000	227.00000000	161.00000000	46.00000000	17.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.00000000	104.25436401	0.50024110	0.00000000
0.21703037	837.85498047	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	33962.35498095	989.00000000	549.00000000	224.00000000	151.00000000	42.00000000	14.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.00000000	103.72882843	0.45932493	0.00000000
0.21772481	836.95367432	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34022.45625544	979.00000000	535.00000000	221.00000000	156.00000000	42.00000000	14.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1164.00000000	103.58229828	0.56092417	0.00000000
0.21841926	837.46643066	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34082.36726665	951.00000000	521.00000000	213.00000000	153.00000000	42.00000000	13.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.90000000	103.63460541	0.58792454	0.00000000
0.21911371	837.91204834	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34142.48821354	974.00000000	518.00000000	222.00000000	159.00000000	48.00000000	17.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.80000000	104.03791809	0.64064634	0.00000000
0.21980816	837.20959473	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34202.40059376	958.00000000	513.00000000	214.00000000	155.00000000	46.00000000	17.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.80000000	103.82497406	0.79044968	0.00000000
0.22050262	837.11053467	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34262.51918316	933.00000000	502.00000000	207.00000000	147.00000000	47.00000000	17.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.70000000	103.53527832	0.66465753	0.00000000
0.22119708	837.55645752	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34322.42846966	946.00000000	500.00000000	211.00000000	154.00000000	49.00000000	19.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.70000000	103.73483276	0.82112515	0.00000000
0.22189153	837.90576172	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34382.33990097	956.00000000	498.00000000	218.00000000	157.00000000	50.00000000	19.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.60000000	103.75011444	0.68374687	0.00000000
0.22258598	837.10974121	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34442.44435692	939.00000000	504.00000000	215.00000000	147.00000000	45.00000000	17.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.60000000	104.01789093	0.91177672	0.00000000
0.22328043	837.57122803	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34502.18275118	959.00000000	505.00000000	214.00000000	156.00000000	50.00000000	20.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.60000000	103.74842834	0.89772129	0.00000000
0.22397489	838.05633545	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34562.47660589	938.00000000	500.00000000	212.00000000	150.00000000	47.00000000	17.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.50000000	103.39292908	0.63718140	0.00000000
0.22466936	836.98779297	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34622.38619995	938.00000000	489.00000000	210.00000000	155.00000000	51.00000000	20.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.40000000	103.82087708	0.80454552	0.00000000
0.22536380	837.72869873	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34682.48908091	920.00000000	488.00000000	203.00000000	147.00000000	49.00000000	20.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.40000000	103.83259583	0.55334538	0.00000000
0.22605825	837.64849854	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34742.41952562	902.00000000	490.00000000	203.00000000	140.00000000	43.00000000	15.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.40000000	103.57222748	1.03249192	0.00000000
0.22675269	837.41644287	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34802.33006811	971.00000000	498.00000000	213.00000000	163.00000000	62.00000000	22.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.30000000	103.53864288	0.73735172	0.00000000
0.22744716	837.70837402	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34862.25697708	927.00000000	485.00000000	207.00000000	147.00000000	49.00000000	22.00000000	14.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.20000000	103.55578613	0.87285936	0.00000000
0.22814159	838.39367676	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34922.35837555	933.00000000	478.00000000	207.00000000	154.00000000	57.00000000	21.00000000	14.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.20000000	103.64474487	1.04465401	0.00000000
0.22883608	837.49877930	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	34982.46182156	857.00000000	461.00000000	197.00000000	134.00000000	39.00000000	15.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.10000000	103.88679504	0.86792016	0.00000000
0.22953051	837.36242676	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35042.19909286	890.00000000	483.00000000	194.00000000	142.00000000	42.00000000	16.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.00000000	103.73554230	0.88973260	0.00000000
0.23022496	836.98394775	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35102.30211926	867.00000000	459.00000000	194.00000000	138.00000000	44.00000000	18.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.00000000	103.42626190	0.77668309	0.00000000
0.23091940	836.72198486	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35162.40561199	871.00000000	464.00000000	193.00000000	143.00000000	42.00000000	16.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1163.00000000	103.77586365	0.81915206	0.00000000
0.23161387	836.61492920	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35222.50946569	885.00000000	460.00000000	196.00000000	142.00000000	49.00000000	23.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.90000000	103.85873413	0.82398546	0.00000000
0.23230830	836.65966797	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35282.43621635	892.00000000	458.00000000	194.00000000	147.00000000	53.00000000	23.00000000	14.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.80000000	103.67350006	1.24479330	0.00000000
0.23300276	836.49029541	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35342.34755039	930.00000000	470.00000000	204.00000000	149.00000000	59.00000000	27.00000000	16.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.80000000	103.50996399	1.28293765	0.00000000
0.23369721	836.17736816	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35402.45040512	910.00000000	457.00000000	196.00000000	154.00000000	58.00000000	24.00000000	16.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.70000000	103.89849091	1.06861532	0.00000000
0.23439168	837.52374268	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35461.99398232	963.00000000	459.00000000	204.00000000	165.00000000	74.00000000	39.00000000	18.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.70000000	104.15066528	1.09606814	0.00000000
0.23508611	837.80181885	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35522.48319149	1059.00000000	490.00000000	221.00000000	187.00000000	88.00000000	47.00000000	22.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.70000000	103.50070953	1.20453286	0.00000000
0.23578056	838.39904785	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35582.39387608	1256.00000000	528.00000000	249.00000000	237.00000000	139.00000000	68.00000000	32.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.60000000	103.41921234	1.32542813	0.00000000
0.23647503	838.49896240	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35642.32229519	1265.00000000	523.00000000	258.00000000	238.00000000	138.00000000	70.00000000	34.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.50000000	104.01682281	0.95474422	0.00000000
0.23716948	837.49639893	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35702.42430878	1136.00000000	516.00000000	236.00000000	204.00000000	104.00000000	48.00000000	25.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.50000000	103.96673584	0.95820957	0.00000000
0.23786392	836.53228760	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35762.33574152	1094.00000000	531.00000000	239.00000000	190.00000000	80.00000000	32.00000000	19.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.50000000	103.62266541	0.82290465	0.00000000
0.23855838	836.99804687	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35822.43911076	1043.00000000	534.00000000	233.00000000	173.00000000	63.00000000	24.00000000	15.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.40000000	103.45138550	0.85104078	0.00000000
0.23925284	836.13592529	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35882.36642742	1033.00000000	537.00000000	227.00000000	167.00000000	61.00000000	26.00000000	14.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.30000000	103.67990112	0.67270577	0.00000000
0.23994729	835.33557129	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	35942.47146559	990.00000000	531.00000000	219.00000000	159.00000000	51.00000000	17.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1162.30000000	103.86933899	0.62670678	0.00000000
